2.601
3.135
3.576
4.040
4.528
5.062
5.550
6.037
6.594
7.059
7.546
8.034
8.638
9.125
9.636
10.147
10.658
11.146
11.610
12.098
12.632
13.142
13.653
14.141
14.698
15.186
15.673
16.161
16.649
17.160
17.670
18.181
18.692
19.203
19.737
20.248
20.759
21.246
21.804
22.245
22.732
23.197
23.661
24.149
24.636
25.124
25.565
26.006
26.448
26.889
27.353
27.771
28.212
28.677
29.141
29.629
30.116
30.627
31.138
31.649
32.183
