0.325
0.743
1.161
1.602
2.090
2.577
3.042
3.529
3.924
4.342
4.853
5.341
5.828
6.316
6.827
7.314
7.802
8.266
8.731
9.172
9.636
10.101
10.565
11.029
11.517
12.028
12.516
13.003
13.491
13.978
14.466
14.930
15.395
15.882
16.370
16.881
17.392
17.879
18.367
18.831
19.319
19.807
20.294
20.805
21.293
21.780
22.268
22.756
23.220
23.708
24.195
24.683
25.170
25.658
26.122
26.610
27.074
27.562
28.050
28.514
28.979
29.420
29.861
30.325
30.790
31.231
31.695
32.183
32.670
33.158
33.669
34.157
34.621
35.085
35.550
36.037
36.479
36.920
37.361
37.779
38.266
38.731
39.172
39.636
40.124
40.565
41.053
41.540
42.051
42.493
42.980
43.445
43.955
44.443
44.907
45.372
45.836
46.301
46.765
47.229
47.717
48.205
48.692
49.180
49.667
50.132
50.596
51.084
51.548
51.989
52.454
52.941
53.429
53.894
54.358
54.846
55.310
55.774
56.169
56.587
57.005
57.493
57.957
58.421
